,"BTC / Addresses, active, count","BTC / NVT, adjusted, 90d MA","BTC / NVT, adjusted, free float,  90d MA","BTC / NVT, adjusted","BTC / NVT, adjusted, free float","BTC / Flow, in, to exchanges, USD","BTC / Flow, out, from exchanges, USD","BTC / Fees, transaction, mean, USD","BTC / Fees, transaction, median, USD","BTC / Fees, total, USD","BTC / Miner revenue, USD","BTC / Capitalization, market, free float, USD","BTC / Capitalization, realized, USD","BTC / Capitalization, market, current supply, USD","BTC / Capitalization, market, estimated supply, USD","BTC / Volatility, daily returns, 30d","BTC / Volatility, daily returns, 180d","BTC / Difficulty, last","BTC / Difficulty, mean","BTC / Hash rate, mean","BTC / Hash rate, mean, 30d","BTC / Revenue, per hash unit, USD","BTC / Supply, Miner, held by all mining entities, USD","BTC / Block, size, mean, bytes","BTC / Block, weight, mean","BTC / Issuance, continuous, percent, daily",BTC / Network distribution factor,"BTC / Transactions, count","BTC / Transactions, transfers, count","BTC / Transactions, transfers, value, mean, USD"
2009-04-29,149,,,635.25,635.25,,,,,,,,0.0,,,,,1.0,1.0,6.3629145125e-06,5.6686277467e-06,,,234.09375,936.375,1.00747737111373,0.058520094451,1,1,
2009-04-30,131,,,,,,,,,,,,0.0,,,,,1.0,1.0,6.5120453214e-06,5.7034249355e-06,,,215.93893129771,863.7557251908397,1.02056715487691,0.057922857588,0,0,
2009-05-01,121,,,,,,,,,,,,0.0,,,,,1.0,1.0,6.0149426251e-06,5.7150239984e-06,,,215.892561983471,863.5702479338843,0.933858146175812,0.057381940264,0,0,
2009-05-02,142,,,936.46657982,936.46657982,,,,,,,,0.0,,,,,1.0,1.0,6.2634939733e-06,5.7332510972e-06,,,231.373015873016,925.4920634920636,0.963081861958266,0.057897103111,2,2,
2009-05-03,110,,,26378.0,26378.0,,,,,,,,0.0,,,,,1.0,1.0,5.2692885807e-06,5.7166810074e-06,,,223.679245283019,894.7169811320755,0.803700053074532,0.057431784062,3,3,
2009-05-04,159,,,443.9,443.9,,,,,,,,0.0,,,,,1.0,1.0,6.3629145125e-06,5.7415361422e-06,,,242.953125,971.8125,0.961177442366899,0.05913252234,1,1,
2009-05-05,146,,,1345.2,1345.2,,,,,,,,0.0,,,,,1.0,1.0,6.7108864e-06,5.7498211871e-06,,,224.681481481481,898.7259259259259,1.0035682426405,0.059282471008,1,1,
2009-05-06,135,,,,,,,,,,,,0.0,,,,,1.0,1.0,6.7108864e-06,5.7929034208e-06,,,215.977777777778,863.9111111111112,0.993596820490175,0.058693442261,0,0,
2009-05-07,122,,,,,,,,,,,,0.0,,,,,1.0,1.0,6.0646528948e-06,5.8293576185e-06,,,216.0,864.0,0.889926325771391,0.058171113867,0,0,
2009-05-08,107,,,,,,,,,,,,0.0,,,,,1.0,1.0,5.3189988503e-06,5.8326716365e-06,,,215.897196261682,863.588785046729,0.774464389114071,0.057720599305,0,0,
2009-05-09,78,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.8774010311e-06,5.7978744478e-06,,,215.5,862.0,0.561393407226141,0.057396559666,0,0,
2009-05-10,85,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.2253729185e-06,5.759763241e-06,,,215.8,863.2,0.608054939552185,0.05704755705,0,0,
2009-05-11,123,,,14099.0,14099.0,,,,,,,,0.0,,,,,1.0,1.0,5.9652323555e-06,5.759763241e-06,,,218.858333333333,875.4333333333333,0.851124193205192,0.05656201149,1,1,
2009-05-12,130,,,,,,,,,,,,0.0,,,,,1.0,1.0,6.4623350518e-06,5.7796473489e-06,,,215.923076923077,863.6923076923077,0.913627099585354,0.056045245625,0,0,
2009-05-13,117,,,13785.81042107,13785.81042107,,,,,,,,0.0,,,,,1.0,1.0,5.5178399288e-06,5.7730193129e-06,,,225.765765765766,903.063063063063,0.774058577405858,0.055611422594,5,5,
2009-05-14,145,,,4826.33333333,4826.33333333,,,,,,,,0.0,,,,,1.0,1.0,6.9097274785e-06,5.7978744478e-06,,,221.064748201439,884.2589928057554,0.960011050486912,0.055284743422,3,3,
2009-05-15,147,,,1461.5,1461.5,,,,,,,,0.0,,,,,1.0,1.0,6.7605966696e-06,5.8359856545e-06,,,224.625,898.5,0.930550803968526,0.055454519329,1,1,
2009-05-16,119,,,,,,,,,,,,0.0,,,,,1.0,1.0,5.9155220859e-06,5.8293576185e-06,,,215.957983193277,863.8319327731092,0.807655762182707,0.055006637709,0,0,
2009-05-17,127,,,,,,,,,,,,0.0,,,,,1.0,1.0,6.3132042429e-06,5.8542127533e-06,,,215.96062992126,863.8425196850394,0.854585828679093,0.054536558778,0,0,
2009-05-18,118,,,,,,,,,,,,0.0,,,,,1.0,1.0,5.8658118162e-06,5.8409566814e-06,,,215.915254237288,863.6610169491526,0.787769544028306,0.054106936378,0,0,
2009-05-19,86,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.2750831881e-06,5.7862753848e-06,,,215.895348837209,863.5813953488372,0.570859608363757,0.053798061732,0,0,
2009-05-20,120,,,,,,,,,,,,0.0,,,,,1.0,1.0,5.9652323555e-06,5.7879323938e-06,,,215.725,862.9,0.790253539677313,0.053372920645,0,0,
2009-05-21,82,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.0762421096e-06,5.7199950253e-06,,,215.975609756098,863.9024390243902,0.537106176721032,0.053086251392,0,0,
2009-05-22,61,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.0323264474e-06,5.6205744861e-06,,,215.967213114754,863.8688524590164,0.397964509394572,0.052874986952,0,0,
2009-05-23,32,,,,,,,,,,,,0.0,,,,,1.0,1.0,1.5907286281e-06,5.5493230996e-06,,,215.90625,863.625,0.208333333333333,0.052764830729,0,0,
2009-05-24,100,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.9710269629e-06,5.5244679648e-06,,,215.91,863.64,0.646830530401035,0.052423531695,0,0,
2009-05-25,109,,,,,,,,,,,,0.0,,,,,1.0,1.0,5.4184193896e-06,5.5095548839e-06,,,215.954128440367,863.816513761468,0.700109191341769,0.052056509731,0,0,
2009-05-26,125,,,,,,,,,,,,0.0,,,,,1.0,1.0,6.2137837037e-06,5.5310960007e-06,,,215.896,863.584,0.796482732254365,0.05164188862,0,0,
2009-05-27,119,,,,,,,,,,,,0.0,,,,,1.0,1.0,5.9155220859e-06,5.5559511356e-06,,,215.739495798319,862.9579831932773,0.752545374059318,0.051253259976,0,0,
2009-05-28,95,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.7224756148e-06,5.5194969378e-06,,,215.873684210526,863.4947368421052,0.597183806889615,0.050947183807,0,0,
2009-05-29,167,,,266.9,266.9,,,,,,,,0.0,,,,,1.0,1.0,5.2692885807e-06,5.4830427401e-06,,,280.811320754717,1123.245283018868,0.661920819283127,0.054356675409,1,1,
2009-05-30,109,,,,,,,,,,,,0.0,,,,,1.0,1.0,5.4184193896e-06,5.4465885424e-06,,,215.752293577982,863.0091743119266,0.676052843763568,0.053989195559,0,0,
2009-05-31,96,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.7721858844e-06,5.4051633177e-06,,,216.0,864.0,0.59189839077625,0.053669634379,0,0,
2009-06-01,73,,,81450000.0,81450000.0,,,,,,,,0.0,,,,,1.0,1.0,3.5294291437e-06,5.3140278234e-06,,,219.830985915493,879.3239436619718,0.43585021485574,0.053435715163,1,1,
2009-06-02,111,,,,,,,,,,,,0.0,,,,,1.0,1.0,5.5178399288e-06,5.3223128683e-06,,,215.90990990991,863.6396396396397,0.676788000731663,0.053074068654,0,0,
2009-06-03,71,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.5294291437e-06,5.227863356e-06,,,216.0,864.0,0.431034482758621,0.052845301117,0,0,
2009-06-04,66,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.2808777955e-06,5.1135297359e-06,,,215.924242424242,863.6969696969697,0.399080904583384,0.052534623292,0,0,
2009-06-05,30,,,,,,,,,,,,0.0,,,,,1.0,1.0,1.4913080888e-06,4.9395437921e-06,,,215.766666666667,863.0666666666667,0.181071945919845,0.052439497827,0,0,
2009-06-06,28,,,,,,,,,,,,0.0,,,,,1.0,1.0,1.3918875496e-06,4.7837849473e-06,,,215.464285714286,861.8571428571429,0.168715353097132,0.052351024343,0,0,
2009-06-07,16,,,,,,,,,,,,0.0,,,,,1.0,1.0,7.95364314074074e-07,4.6329971294e-06,,,215.875,863.5,0.0963159162051529,0.052300601974,0,0,
2009-06-08,82,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.0762421096e-06,4.6396251654e-06,,,215.768292682927,863.0731707317074,0.491194441116569,0.052043704325,0,0,
2009-06-09,91,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.5236345362e-06,4.6495672193e-06,,,215.813186813187,863.2527472527472,0.54215072981829,0.051761549002,0,0,
2009-06-10,82,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.0762421096e-06,4.5866008778e-06,,,215.926829268293,863.7073170731708,0.486156400071145,0.051509906919,0,0,
2009-06-11,89,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.424213997e-06,4.5186635093e-06,,,215.955056179775,863.8202247191011,0.524887945270111,0.051239537627,0,0,
2009-06-12,86,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.2750831881e-06,4.4772382846e-06,,,215.837209302326,863.3488372093024,0.504635606149513,0.050980964676,0,0,
2009-06-13,78,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.8774010311e-06,4.3761607363e-06,,,215.474358974359,861.8974358974359,0.455607476635514,0.050748691589,0,0,
2009-06-14,72,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.5791394133e-06,4.2701121611e-06,,,215.708333333333,862.8333333333334,0.418799441600745,0.050536156352,0,0,
2009-06-15,84,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.1756626488e-06,4.2121168466e-06,,,215.928571428571,863.7142857142857,0.486223662884927,0.050290437601,0,0,
2009-06-16,71,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.5294291437e-06,4.1193243433e-06,,,215.69014084507,862.7605633802817,0.409292673084683,0.050084602525,0,0,
2009-06-17,79,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.9271113007e-06,4.0547009927e-06,,,215.670886075949,862.6835443037975,0.453345575576724,0.049857546195,0,0,
2009-06-18,80,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.9768215703e-06,4.0447589388e-06,,,215.825,863.3,0.456986176168171,0.049629704101,0,0,
2009-06-19,87,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.3247934577e-06,3.9900776422e-06,,,215.666666666667,862.6666666666666,0.49451486386631,0.049384277838,0,0,
2009-06-20,78,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.8774010311e-06,3.9834496063e-06,,,215.75641025641,863.025641025641,0.441401165751797,0.04916629506,0,0,
2009-06-21,81,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.02653184e-06,4.016589786e-06,,,215.814814814815,863.2592592592592,0.456286615592609,0.048941955836,0,0,
2009-06-22,137,,,297.13333333,297.13333333,,,,,,,,0.0,,,,,1.0,1.0,3.7779804918e-06,4.0894981815e-06,,,306.381578947368,1225.5263157894738,0.426295714606237,0.052098810859,1,1,
2009-06-23,76,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.7779804918e-06,4.0497299658e-06,,,215.513157894737,862.0526315789474,0.424486148346738,0.051877658624,0,0,
2009-06-24,100,,,7200.17601408,7200.17601408,,,,,,,,0.0,,,,,1.0,1.0,4.7224756148e-06,4.0265318399e-06,,,221.610526315789,886.4421052631579,0.527807100394466,0.051714950831,2,2,
2009-06-25,89,,,903.35,903.35,,,,,,,,0.0,,,,,1.0,1.0,3.3802983348e-06,3.9320823277e-06,,,249.75,999.0,0.376376819615874,0.052627298389,1,1,
2009-06-26,90,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.4739242666e-06,3.884029067e-06,,,215.577777777778,862.3111111111111,0.49567659855703,0.052366437187,0,0,
2009-06-27,84,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.1756626488e-06,3.8658019681e-06,,,215.869047619048,863.4761904761905,0.460501069020339,0.052125289184,0,0,
2009-06-28,48,,,36574.0,36574.0,,,,,,,,0.0,,,,,1.0,1.0,2.2866724029e-06,3.7663814289e-06,,,220.695652173913,882.7826086956521,0.251544813255318,0.051994170722,1,1,
2009-06-29,87,,,7348.0,7348.0,,,,,,,,0.0,,,,,1.0,1.0,4.1259523792e-06,3.7232991952e-06,,,224.192771084337,896.7710843373494,0.45182362547632,0.051895340229,2,2,
2009-06-30,85,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.2253729185e-06,3.7050720963e-06,,,215.729411764706,862.9176470588235,0.460579788675156,0.05165632078,0,0,
2009-07-01,77,,,9264.5,9264.5,,,,,,,,0.0,,,,,1.0,1.0,3.6785599525e-06,3.7100431233e-06,,,219.405405405405,877.6216216216217,0.399373954341843,0.051557957796,1,1,
2009-07-02,85,,,93060.0,93060.0,,,,,,,,0.0,,,,,1.0,1.0,4.1259523792e-06,3.6636468717e-06,,,218.638554216867,874.5542168674699,0.445948850204169,0.051328035676,1,1,
2009-07-03,82,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.0762421096e-06,3.6818739705e-06,,,215.975609756098,863.9024390243902,0.438643414999465,0.051102888627,0,0,
2009-07-04,89,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.424213997e-06,3.7199851772e-06,,,215.876404494382,863.5056179775281,0.47383272107757,0.05086074642,0,0,
2009-07-05,79,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.9271113007e-06,3.8011786176e-06,,,215.987341772152,863.9493670886076,0.418831513095112,0.050647725586,0,0,
2009-07-06,84,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.1756626488e-06,3.8939711209e-06,,,215.97619047619,863.9047619047619,0.443365354164467,0.050423171118,0,0,
2009-07-07,69,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.4300086044e-06,3.9817925973e-06,,,215.927536231884,863.7101449275362,0.36287141730213,0.050240199842,0,0,
2009-07-08,74,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.6785599525e-06,3.9685365254e-06,,,216.0,864.0,0.387657813400388,0.050045439782,0,0,
2009-07-09,86,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.2750831881e-06,3.9602514804e-06,,,215.709302325581,862.8372093023256,0.448500651890482,0.049820985658,0,0,
2009-07-10,81,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.02653184e-06,3.9585944715e-06,,,215.876543209877,863.5061728395061,0.4206481096801,0.049611414624,0,0,
2009-07-11,83,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.1259523792e-06,3.9486524175e-06,,,215.987951807229,863.9518072289156,0.429184549356223,0.049398490098,0,0,
2009-07-12,77,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.8276907614e-06,3.9337393366e-06,,,215.792207792208,863.1688311688312,0.396580140090647,0.049202585496,0,0,
2009-07-13,78,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.8774010311e-06,3.9337393366e-06,,,215.910256410256,863.6410256410256,0.400123114804555,0.049005714579,0,0,
2009-07-14,69,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.4300086044e-06,3.9287683097e-06,,,215.942028985507,863.768115942029,0.352706640085876,0.04883286817,0,0,
2009-07-15,45,,,,,,,,,,,,0.0,,,,,1.0,1.0,2.2369621333e-06,3.8641449592e-06,,,216.0,864.0,0.229498164014688,0.048720797634,0,0,
2009-07-16,71,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.5294291437e-06,3.8641449592e-06,,,215.859154929577,863.4366197183099,0.360790690583871,0.048545017531,0,0,
2009-07-17,47,,,,,,,,,,,,0.0,,,,,1.0,1.0,2.3363826725e-06,3.8111206716e-06,,,215.702127659574,862.8085106382979,0.238264219811416,0.048429352124,0,0,
2009-07-18,4,,,,,,,,,,,,0.0,,,,,1.0,1.0,1.98841078518518e-07,3.6851879885e-06,,,215.75,863.0,0.020273694880892,0.048419533705,0,0,
2009-07-19,70,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.479718874e-06,3.6570188357e-06,,,215.828571428571,863.3142857142857,0.353535353535354,0.048248353535,0,0,
2009-07-20,192,,,165.58333333,165.58333333,,,,,,,,0.0,,,,,1.0,1.0,3.479718874e-06,3.6437627638e-06,,,414.685714285714,1658.7428571428572,0.352289884247609,0.054117634625,1,1,
2009-07-21,82,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.0762421096e-06,3.6454197728e-06,,,215.853658536585,863.4146341463414,0.410986367281476,0.053895218524,0,0,
2009-07-22,60,,,,,,,,,,,,0.0,,,,,1.0,1.0,2.9826161777e-06,3.618907629e-06,,,215.333333333333,861.3333333333334,0.299820107935239,0.053433819708,0,0,
2009-07-23,76,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.7779804918e-06,3.618907629e-06,,,215.723684210526,862.8947368421053,0.378335324571884,0.053231660693,0,0,
2009-07-24,73,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.6288496829e-06,3.5824534313e-06,,,215.931506849315,863.7260273972603,0.362085214027082,0.05303891672,0,0,
2009-07-25,32,,,,,,,,,,,,0.0,,,,,1.0,1.0,1.5907286281e-06,3.5228011077e-06,,,215.84375,863.375,0.158470757193087,0.052954865547,0,0,
2009-07-26,21,,,,,,,,,,,,0.0,,,,,1.0,1.0,1.0439156622e-06,3.4084674876e-06,,,215.571428571429,862.2857142857143,0.10388839418225,0.052899851588,0,0,
2009-07-27,74,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.6785599525e-06,3.3918973977e-06,,,215.905405405405,863.6216216216217,0.364747634069401,0.052706900631,0,0,
2009-07-28,41,,,,,,,,,,,,0.0,,,,,1.0,1.0,2.0381210548e-06,3.3836123527e-06,,,215.658536585366,862.6341463414634,0.201682325741551,0.052600600128,0,0,
2009-07-29,22,,,10174.0,10174.0,,,,,,,,0.0,,,,,1.0,1.0,9.44495122962963e-07,3.2775637775e-06,,,230.105263157895,920.421052631579,0.0933752702968351,0.052551484175,1,1,
2009-07-30,17,,,203630.0,203630.0,,,,,,,,0.0,,,,,1.0,1.0,7.45654044444444e-07,3.1615731484e-06,,,231.133333333333,924.5333333333332,0.0736630162549722,0.052512773167,1,1,
2009-07-31,17,,,,,,,,,,,,0.0,,,,,1.0,1.0,8.45074583703704e-07,3.0671236361e-06,,,215.705882352941,862.8235294117648,0.0834151128557409,0.052468969578,0,0,
2009-08-01,28,,,,,,,,,,,,0.0,,,,,1.0,1.0,1.3918875496e-06,2.9759881418e-06,,,215.821428571429,863.2857142857143,0.137201097608781,0.052396981576,0,0,
2009-08-02,23,,,,,,,,,,,,0.0,,,,,1.0,1.0,1.1433362014e-06,2.8782246115e-06,,,215.608695652174,862.4347826086956,0.11257402966081,0.052337996182,0,0,
2009-08-03,12,,,,,,,,,,,,0.0,,,,,1.0,1.0,5.96523235555555e-07,2.7506349195e-06,,,215.666666666667,862.6666666666666,0.0586997994423519,0.052307273883,0,0,
2009-08-04,81,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.02653184e-06,2.7539489374e-06,,,215.641975308642,862.5679012345679,0.39465991034886,0.052100838043,0,0,
2009-08-05,87,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.3247934577e-06,2.7589199644e-06,,,215.724137931034,862.8965517241379,0.422104701373053,0.051880917956,0,0,
2009-08-06,90,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.4739242666e-06,2.7937171531e-06,,,215.944444444444,863.7777777777778,0.43476160571953,0.051655359644,0,0,
2009-08-07,192,,,188.91818182,188.91818182,,,,,,,,0.0,,,,,1.0,1.0,3.9768215703e-06,2.8036592071e-06,,,375.525,1502.1,0.38496703719744,0.056749800298,1,1,
2009-08-08,80,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.9768215703e-06,2.7937171531e-06,,,215.875,863.5,0.383490724318106,0.056532170078,0,0,
2009-08-09,101,,,,,,,,,,,,0.0,,,,,1.0,1.0,5.0207372325e-06,2.8268573329e-06,,,216.0,864.0,0.481824253410934,0.056259784372,0,0,
2009-08-10,75,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.7282702222e-06,2.813601261e-06,,,215.986666666667,863.9466666666667,0.356514712173789,0.056059209963,0,0,
2009-08-11,70,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.479718874e-06,2.8020021981e-06,,,215.914285714286,863.6571428571428,0.331643530582271,0.05587329322,0,0,
2009-08-12,63,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.1317469866e-06,2.7771470633e-06,,,215.507936507937,862.031746031746,0.297590930562116,0.055707019367,0,0,
2009-08-13,85,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.2253729185e-06,2.8036592071e-06,,,215.752941176471,863.0117647058823,0.39990590449306,0.055484243707,0,0,
2009-08-14,63,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.1317469866e-06,2.8334853688e-06,,,215.825396825397,863.3015873015873,0.295524908528005,0.055320273947,0,0,
2009-08-15,26,,,,,,,,,,,,0.0,,,,,1.0,1.0,1.2924670103e-06,2.7589199644e-06,,,215.384615384615,861.5384615384615,0.121814092953523,0.055252886057,0,0,
2009-08-16,19,,,,,,,,,,,,0.0,,,,,1.0,1.0,9.44495122962963e-07,2.7125237127e-06,,,215.578947368421,862.3157894736842,0.0889388194541965,0.055203744792,0,0,
2009-08-17,17,,,,,,,,,,,,0.0,,,,,1.0,1.0,8.45074583703704e-07,2.7340648296e-06,,,215.882352941176,863.5294117647059,0.0795135640785781,0.055159850327,0,0,
2009-08-18,10,,,,,,,,,,,,0.0,,,,,1.0,1.0,4.97102696296296e-07,2.6346442903e-06,,,215.7,862.8,0.0467508181393174,0.055134062646,0,0,
2009-08-19,18,,,,,,,,,,,,0.0,,,,,1.0,1.0,8.94784853333333e-07,2.548479823e-06,,,215.388888888889,861.5555555555555,0.0840807174887892,0.055087705531,0,0,
2009-08-20,22,,,,,,,,,,,,0.0,,,,,1.0,1.0,1.0936259318e-06,2.4490592837e-06,,,215.090909090909,860.3636363636364,0.102659822678488,0.05503115259,0,0,
2009-08-21,14,,,,,,,,,,,,0.0,,,,,1.0,1.0,6.95943774814815e-07,2.3728368703e-06,,,215.0,860.0,0.0652863271777653,0.054995224771,0,0,
2009-08-22,7,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.47971887407407e-07,2.2585032501e-06,,,215.285714285714,861.1428571428571,0.0326325113048343,0.054977278449,0,0,
2009-08-23,15,,,,,,,,,,,,0.0,,,,,1.0,1.0,7.45654044444444e-07,2.1623967288e-06,,,215.4,861.6,0.0698779465200783,0.054938861455,0,0,
2009-08-24,15,,,,,,,,,,,,0.0,,,,,1.0,1.0,7.45654044444444e-07,2.134227576e-06,,,215.0,860.0,0.0698291513430473,0.054900498115,0,0,
2009-08-25,50,,,,,,,,,,,,0.0,,,,,1.0,1.0,2.4855134814e-06,2.1822808367e-06,,,215.76,863.04,0.232223305930983,0.054773006363,0,0,
2009-08-26,96,,,469.20457659,469.20457659,,,,,,,,0.0,,,,,1.0,1.0,2.3860929422e-06,2.139198603e-06,,,335.791666666667,1343.1666666666667,0.222438481857361,0.056781509801,3,3,
2009-08-27,29,,,,,,,,,,,,0.0,,,,,1.0,1.0,1.4415978192e-06,2.1193144952e-06,,,215.310344827586,861.2413793103449,0.134209552017771,0.056705303591,0,0,
2009-08-28,75,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.7282702222e-06,2.2121069985e-06,,,215.773333333333,863.0933333333334,0.345893095973804,0.056509163861,0,0,
2009-08-29,78,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.8774010311e-06,2.3164985647e-06,,,215.807692307692,863.2307692307693,0.358439409953587,0.056306612748,0,0,
2009-08-30,99,,,21858.0,21858.0,,,,,,,,0.0,,,,,1.0,1.0,4.821896154e-06,2.4490592837e-06,,,217.360824742268,869.4432989690722,0.443773446792936,0.056056738951,1,1,
2009-08-31,93,,,3657.33333333,3657.33333333,,,,,,,,0.0,,,,,1.0,1.0,4.2750831881e-06,2.545165805e-06,,,224.372093023256,897.4883720930233,0.391906671527525,0.056156051768,1,1,
2009-09-01,78,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.8774010311e-06,2.6363012993e-06,,,215.794871794872,863.1794871794872,0.354191263282172,0.055957151939,0,0,
2009-09-02,66,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.2808777955e-06,2.7257797846e-06,,,215.848484848485,863.3939393939394,0.298804780876494,0.055789949294,0,0,
2009-09-03,76,,,1582.07142857,1582.07142857,,,,,,,,0.0,,,,,1.0,1.0,3.0323264474e-06,2.6926396049e-06,,,242.885245901639,971.5409836065572,0.275407467605761,0.05626838232,1,1,
2009-09-04,64,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.1814572562e-06,2.6545283982e-06,,,215.6875,862.75,0.288119569621393,0.056106262099,0,0,
2009-09-05,76,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.7779804918e-06,2.6313302723e-06,,,215.815789473684,863.2631578947369,0.340975369016107,0.055914953565,0,0,
2009-09-06,68,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.3802983348e-06,2.6114461645e-06,,,215.882352941176,863.5294117647059,0.304155298116921,0.055744885271,0,0,
2009-09-07,92,,,1725.76923077,1725.76923077,,,,,,,,0.0,,,,,1.0,1.0,3.8774010311e-06,2.6081321465e-06,,,235.435897435897,941.7435897435896,0.347671049699131,0.056130528193,1,1,
2009-09-08,69,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.4300086044e-06,2.5551078589e-06,,,215.768115942029,863.072463768116,0.306612157838606,0.055958425169,0,0,
2009-09-09,54,,,,,,,,,,,,0.0,,,,,1.0,1.0,2.68435456e-06,2.5203106702e-06,,,215.796296296296,863.1851851851852,0.239382924018087,0.055824470254,0,0,
2009-09-10,67,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.3305880651e-06,2.5153396432e-06,,,215.776119402985,863.1044776119403,0.296132596685083,0.055659155801,0,0,
2009-09-11,67,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.3305880651e-06,2.5219676792e-06,,,215.835820895522,863.3432835820895,0.295258240789706,0.055494817557,0,0,
2009-09-12,69,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.4300086044e-06,2.4954555354e-06,,,215.898550724638,863.5942028985507,0.303150125214182,0.055326584948,0,0,
2009-09-13,75,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.7282702222e-06,2.5153396432e-06,,,215.84,863.36,0.328428796636889,0.055144876511,0,0,
2009-09-14,74,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.6785599525e-06,2.5948760746e-06,,,215.837837837838,863.3513513513514,0.323003055434308,0.054966756875,0,0,
2009-09-15,44,,,,,,,,,,,,0.0,,,,,1.0,1.0,2.1872518637e-06,2.6363012993e-06,,,215.840909090909,863.3636363636364,0.191687723272632,0.05486139235,0,0,
2009-09-16,74,,,1151300.0,1151300.0,,,,,,,,0.0,,,,,1.0,1.0,3.5791394133e-06,2.7274367936e-06,,,218.902777777778,875.6111111111111,0.31269000260575,0.054690714844,1,1,
2009-09-17,186,,,231.1,231.1,,,,,,,,0.0,,,,,1.0,1.0,4.1756626488e-06,2.8500554587e-06,,,354.214285714286,1416.857142857143,0.363479013414106,0.058819056685,1,1,
2009-09-18,78,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.8774010311e-06,2.949475998e-06,,,215.807692307692,863.2307692307693,0.336380886665517,0.058621200621,0,0,
2009-09-19,74,,,,,,,,,,,,0.0,,,,,1.0,1.0,3.6785599525e-06,3.0356404653e-06,,,215.972972972973,863.8918918918919,0.318115381308572,0.058434717565,0,0,
